"female","black","hispanic","bytest","dadcoll","momcoll","ownhome","urban","cue80","stwmfg80","dist","tuition","incomehi","ed"
1,0,0,61.3800010681152,0,0,1,0,14.1999998092651,10.1499996185303,3,0.434179991483688,0,12
1,0,0,56.3400001525879,0,0,1,0,14.1999998092651,10.1499996185303,3,0.434179991483688,0,15
1,0,0,38.75,0,0,1,0,14.1999998092651,10.1499996185303,3,0.434179991483688,0,12
1,0,0,61.3199996948242,0,0,0,0,14.1999998092651,10.1499996185303,3,0.434179991483688,0,16
1,0,0,50.6699981689453,0,0,0,0,4.5,7.32999992370605,2.5,0.655889987945557,1,12
1,0,0,44.1399993896484,0,1,0,0,4.5,7.32999992370605,2.5,0.655889987945557,0,12
1,0,0,46.0900001525879,0,0,1,0,4.5,7.32999992370605,2.5,0.655889987945557,0,12
0,0,0,59.560001373291,0,0,1,0,4.5,7.32999992370605,2.5,0.655889987945557,0,13
1,0,0,45.5200004577637,0,1,1,0,4.5,7.32999992370605,2.5,0.655889987945557,0,13
0,1,0,54.0299987792969,0,0,1,0,7.19999980926514,7.32999992370605,5,0.655889987945557,0,16
1,0,0,50.310001373291,0,0,1,0,7.19999980926514,7.32999992370605,5,0.655889987945557,0,13
0,1,0,35.7700004577637,0,0,0,0,7.19999980926514,7.32999992370605,5,0.655889987945557,0,13
0,0,0,55.1199989318848,0,0,1,0,7.19999980926514,7.32999992370605,5,0.655889987945557,0,12
0,0,0,44.5699996948242,0,0,1,0,7.19999980926514,7.32999992370605,5,0.655889987945557,0,12
0,0,0,58.0499992370605,0,0,0,0,7.19999980926514,7.32999992370605,5,0.655889987945557,0,12
0,1,0,38.810001373291,0,0,1,0,7.19999980926514,7.32999992370605,5,0.655889987945557,0,12
0,1,0,34.2400016784668,0,0,1,0,7.19999980926514,7.32999992370605,5,0.655889987945557,0,12
0,1,0,38.560001373291,0,0,1,0,7.19999980926514,7.32999992370605,5,0.655889987945557,0,12
1,0,0,42.5800018310547,0,0,1,0,7.19999980926514,7.32999992370605,5,0.655889987945557,0,12
0,0,1,40.1800003051758,0,0,1,0,7.19999980926514,7.32999992370605,5,0.655889987945557,1,12
1,0,0,64.9300003051758,0,0,1,0,7.19999980926514,7.32999992370605,5,0.655889987945557,1,16
0,0,0,47.3199996948242,0,0,0,0,7.19999980926514,7.32999992370605,5,0.655889987945557,0,12
1,0,0,55.2000007629395,0,0,1,0,6.69999980926514,7.17999982833862,0.5,1.16513001918793,1,12
1,0,0,40.9000015258789,0,0,0,0,6.69999980926514,7.17999982833862,0.5,1.16513001918793,0,12
0,0,0,65.5100021362305,0,0,1,0,6.69999980926514,7.17999982833862,0.5,1.16513001918793,0,15
1,0,0,59.8600006103516,0,0,1,0,6.69999980926514,7.17999982833862,0.5,1.16513001918793,0,12
0,0,0,38.1599998474121,0,0,1,0,6.69999980926514,7.17999982833862,0.5,1.16513001918793,1,15
1,0,0,41.810001373291,0,0,1,0,12.6000003814697,10.1499996185303,6.5,0.434179991483688,1,14
1,0,0,44.7099990844727,0,0,1,0,12.6000003814697,10.1499996185303,6.5,0.434179991483688,1,16
1,0,0,45.3800010681152,0,0,1,0,12.6000003814697,10.1499996185303,6.5,0.434179991483688,0,15
1,0,0,32.1399993896484,0,0,1,0,12.6000003814697,10.1499996185303,6.5,0.434179991483688,0,12
0,0,1,37.8899993896484,0,0,1,0,12.6000003814697,10.1499996185303,6.5,0.434179991483688,0,12
1,0,0,59.4000015258789,0,0,1,0,7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,0,15
1,0,0,55.3800010681152,0,0,1,0,7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,0,13
1,0,0,41.8899993896484,0,0,0,0,7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,0,12
0,0,0,36.0999984741211,0,0,1,0,7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,0,12
0,0,0,67.1900024414062,1,1,1,0,7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,1,16
1,1,0,40.3499984741211,0,0,1,0,7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,0,14
1,0,0,53.7700004577637,0,0,1,0,7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,0,13
1,0,0,62.9700012207031,0,0,1,0,7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,0,12
0,0,0,57.2599983215332,0,1,1,0,7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,0,16
1,0,0,47.5699996948242,0,0,1,0,7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,0,12
1,0,0,48.1199989318848,0,0,1,0,15.6999998092651,10.1499996185303,4,0.434179991483688,0,13
0,0,0,57.4000015258789,0,0,1,0,15.6999998092651,10.1499996185303,4,0.434179991483688,0,18
0,0,0,55.6699981689453,0,0,1,0,15.6999998092651,10.1499996185303,4,0.434179991483688,0,15
1,0,0,53.7599983215332,0,0,1,0,15.6999998092651,10.1499996185303,4,0.434179991483688,0,14
1,0,0,46.5699996948242,0,0,1,0,15.6999998092651,10.1499996185303,4,0.434179991483688,0,12
0,0,0,58.4300003051758,0,0,1,0,15.6999998092651,10.1499996185303,4,0.434179991483688,0,16
1,0,1,45.0400009155273,0,0,0,0,15.6999998092651,10.1499996185303,4,0.434179991483688,0,12
1,0,0,54.75,0,0,0,0,15.6999998092651,10.1499996185303,4,0.434179991483688,1,16
0,0,1,47.9000015258789,0,0,1,0,12.6000003814697,10.1499996185303,3,0.434179991483688,0,12
0,0,0,45.560001373291,0,0,1,0,12.6000003814697,10.1499996185303,3,0.434179991483688,0,12
1,0,0,51.9000015258789,0,0,1,0,12.6000003814697,10.1499996185303,3,0.434179991483688,0,12
1,0,0,36.25,0,0,1,0,12.6000003814697,10.1499996185303,3,0.434179991483688,0,12
1,0,0,47.5200004577637,0,0,1,0,12.6000003814697,10.1499996185303,3,0.434179991483688,0,13
1,0,0,43.810001373291,0,0,1,0,12.6000003814697,10.1499996185303,3,0.434179991483688,0,14
0,0,0,40.1300010681152,0,0,1,0,12.6000003814697,10.1499996185303,3,0.434179991483688,0,12
1,0,0,36.5499992370605,0,0,1,0,12.6000003814697,10.1499996185303,3,0.434179991483688,0,12
1,0,0,51.8199996948242,0,0,0,0,6.5,7.34999990463257,0.300000011920929,0.751729965209961,0,12
1,1,0,55.75,0,0,0,0,6.5,7.34999990463257,0.300000011920929,0.751729965209961,0,12
0,1,0,45.5,0,0,0,0,6.5,7.34999990463257,0.300000011920929,0.751729965209961,0,12
0,1,0,43.6699981689453,0,0,0,0,6.5,7.34999990463257,0.300000011920929,0.751729965209961,0,13
0,0,0,61.310001373291,0,0,0,0,9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,0,12
1,1,0,38.5299987792969,1,0,1,0,9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,1,15
1,1,0,55.4799995422363,0,1,1,0,9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,0,12
1,0,0,44.0800018310547,0,0,1,0,9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,0,14
0,1,0,46.9900016784668,1,0,1,0,9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,0,13
1,0,0,55.3699989318848,1,1,1,0,9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,1,16
1,0,0,58.4300003051758,1,1,1,0,9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,0,16
1,1,0,49.689998626709,0,0,1,0,9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,0,12
1,1,0,47.9000015258789,0,0,0,0,9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,0,14
0,1,0,35.6800003051758,0,0,1,0,9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,0,12
0,0,0,63.7599983215332,1,0,1,0,10.8000001907349,9.68000030517578,1,1.09353005886078,0,15
1,0,0,49.75,0,0,0,0,10.8000001907349,9.68000030517578,1,1.09353005886078,0,13
1,0,0,66.1900024414062,0,0,1,0,10.8000001907349,9.68000030517578,1,1.09353005886078,0,12
1,0,0,45.5900001525879,0,0,1,0,10.8000001907349,9.68000030517578,1,1.09353005886078,0,12
0,0,0,41.7700004577637,0,0,1,0,10.8000001907349,9.68000030517578,1,1.09353005886078,1,12
1,1,0,46.1699981689453,1,0,1,0,7.30000019073486,9.68000030517578,1,1.09353005886078,0,12
0,1,0,38.9799995422363,0,0,1,0,7.30000019073486,9.68000030517578,1,1.09353005886078,0,12
1,1,0,40.6300010681152,0,0,1,0,7.30000019073486,9.68000030517578,1,1.09353005886078,0,12
0,1,0,54.689998626709,0,0,1,0,7.30000019073486,9.68000030517578,1,1.09353005886078,0,12
0,0,0,56.1399993896484,0,0,0,0,7.30000019073486,9.68000030517578,1,1.09353005886078,0,16
1,0,0,50.0800018310547,0,0,1,0,7.30000019073486,9.68000030517578,1,1.09353005886078,0,12
1,1,0,51.310001373291,0,0,0,0,6.30000019073486,7.32999992370605,2,0.655889987945557,0,12
1,1,0,39.3300018310547,0,0,1,0,6.30000019073486,7.32999992370605,2,0.655889987945557,0,12
0,0,0,56.5,0,0,1,0,6.30000019073486,7.32999992370605,2,0.655889987945557,0,16
1,1,0,41.1699981689453,0,0,0,0,6.30000019073486,7.32999992370605,2,0.655889987945557,0,14
0,1,0,47.3699989318848,0,0,1,0,6.30000019073486,7.32999992370605,2,0.655889987945557,0,12
1,0,0,58.4799995422363,0,0,1,0,6.30000019073486,7.32999992370605,2,0.655889987945557,0,15
1,1,0,52.6399993896484,0,0,1,0,6.30000019073486,7.32999992370605,2,0.655889987945557,0,16
1,1,0,33.8800010681152,0,0,0,0,6.30000019073486,7.32999992370605,2,0.655889987945557,0,13
0,1,0,51.6300010681152,0,0,1,0,8.69999980926514,7.53999996185303,7,0.818710029125214,0,12
0,0,0,39.7799987792969,0,0,1,0,8.69999980926514,7.53999996185303,7,0.818710029125214,1,13
0,0,0,43.2799987792969,1,1,1,0,8.69999980926514,7.53999996185303,7,0.818710029125214,0,16
1,1,0,36.8499984741211,0,0,1,0,7.19999980926514,7.32999992370605,3,0.655889987945557,0,12
1,1,0,48.1199989318848,0,0,1,0,7.19999980926514,7.32999992370605,3,0.655889987945557,0,17
1,0,0,45.4599990844727,0,0,1,0,7.19999980926514,7.32999992370605,3,0.655889987945557,0,16
1,1,0,38.6500015258789,0,0,0,0,7.19999980926514,7.32999992370605,3,0.655889987945557,0,13
0,0,1,49.75,0,0,1,0,7.19999980926514,7.32999992370605,3,0.655889987945557,1,15
0,0,0,56.3899993896484,0,1,1,0,7.19999980926514,7.32999992370605,3,0.655889987945557,0,16
0,1,0,41.4700012207031,0,0,1,0,7.19999980926514,7.32999992370605,3,0.655889987945557,0,12
0,0,0,56.560001373291,1,1,1,0,7.19999980926514,7.32999992370605,3,0.655889987945557,1,16
0,1,0,45.1599998474121,0,0,1,0,7.19999980926514,7.32999992370605,3,0.655889987945557,0,15
0,1,0,35.1100006103516,0,0,0,0,7.19999980926514,7.32999992370605,3,0.655889987945557,0,12
1,1,0,40.2599983215332,0,0,1,0,7.19999980926514,7.32999992370605,3,0.655889987945557,0,12
1,1,0,36.6699981689453,0,0,0,0,7.19999980926514,7.32999992370605,3,0.655889987945557,0,12
0,0,0,52.6699981689453,0,0,1,0,7.19999980926514,7.32999992370605,3,0.655889987945557,0,13
0,1,0,58.0499992370605,0,0,1,0,6.90000009536743,7.17999982833862,0.100000001490116,1.16513001918793,1,13
0,0,0,56.9000015258789,0,0,1,0,6.90000009536743,7.17999982833862,0.100000001490116,1.16513001918793,0,13
1,1,0,44.4300003051758,0,0,1,0,6.90000009536743,7.17999982833862,0.100000001490116,1.16513001918793,0,14
0,1,0,39.6800003051758,0,0,1,0,6.90000009536743,7.17999982833862,0.100000001490116,1.16513001918793,1,12
1,0,0,58.6300010681152,1,0,1,0,6.90000009536743,7.17999982833862,0.100000001490116,1.16513001918793,1,16
1,0,0,40.4599990844727,0,0,1,0,6.90000009536743,7.17999982833862,0.100000001490116,1.16513001918793,0,12
1,0,0,53.0299987792969,0,0,1,0,8,7.53999996185303,0.699999988079071,0.818710029125214,1,14
1,0,0,55.6599998474121,0,0,1,0,8,7.53999996185303,0.699999988079071,0.818710029125214,0,12
1,0,0,51.5099983215332,0,0,1,0,8,7.53999996185303,0.699999988079071,0.818710029125214,0,12
0,0,0,56.4599990844727,0,0,1,0,8,7.53999996185303,0.699999988079071,0.818710029125214,0,14
0,0,0,37.9599990844727,0,0,1,0,8,7.53999996185303,0.699999988079071,0.818710029125214,1,12
0,1,0,57.2900009155273,0,1,1,0,8,7.53999996185303,0.699999988079071,0.818710029125214,1,16
1,0,0,44.9599990844727,1,0,1,0,8,7.53999996185303,0.699999988079071,0.818710029125214,0,14
1,0,1,49.5699996948242,0,0,1,0,8,7.53999996185303,0.699999988079071,0.818710029125214,0,12
0,0,0,64.2200012207031,0,0,1,0,8,7.53999996185303,0.699999988079071,0.818710029125214,0,16
0,0,0,50.9099998474121,0,0,1,0,9.89999961853027,10.1499996185303,1.89999997615814,0.434179991483688,0,14
1,0,0,47.4700012207031,0,0,1,0,9.89999961853027,10.1499996185303,1.89999997615814,0.434179991483688,0,16
0,0,0,67.0599975585938,0,0,1,0,9.89999961853027,10.1499996185303,1.89999997615814,0.434179991483688,0,15
1,0,0,43.1199989318848,0,0,1,0,9.89999961853027,10.1499996185303,1.89999997615814,0.434179991483688,0,12
1,0,0,55.3600006103516,1,0,1,0,9.89999961853027,10.1499996185303,1.89999997615814,0.434179991483688,1,14
1,1,0,48.1500015258789,0,0,1,0,5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,0,17
1,1,0,39.8899993896484,0,0,0,0,5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,0,13
1,1,0,39.25,0,0,1,0,5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,0,12
0,1,0,47,0,0,0,0,5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,0,12
0,1,0,40.2099990844727,0,0,0,0,5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,0,12
1,1,0,44.189998626709,0,0,0,0,5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,0,16
1,1,0,47.810001373291,1,0,1,0,5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,0,14
1,1,0,54.4099998474121,0,0,1,0,5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,1,16
0,1,0,43.3899993896484,0,0,1,0,5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,1,12
1,1,0,38.8899993896484,0,0,1,0,5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,0,13
1,1,0,43.2599983215332,1,0,0,0,5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,0,12
1,1,0,36.1500015258789,0,0,0,0,5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,0,12
0,1,0,42.2000007629395,0,0,1,0,5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,0,12
0,1,0,48.1199989318848,0,0,0,0,5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,0,12
0,1,0,38.1699981689453,0,0,1,0,5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,0,13
1,1,0,41.439998626709,1,1,1,0,5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,1,14
1,1,0,41.5999984741211,0,0,1,0,5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,0,13
0,1,0,30.7800006866455,0,0,0,0,5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,0,12
0,1,0,48.5200004577637,0,0,0,0,5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,0,15
0,1,0,31.1200008392334,0,0,0,0,5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,1,12
0,1,0,35.1500015258789,0,0,0,0,5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,0,12
1,1,0,40.310001373291,0,0,1,0,5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,0,16
0,1,0,53.8699989318848,0,0,1,0,4,9.68000030517578,5,1.09353005886078,1,16
1,0,0,51.0299987792969,0,1,0,0,4,9.68000030517578,5,1.09353005886078,1,12
0,1,0,46.7200012207031,0,0,1,0,4,9.68000030517578,5,1.09353005886078,1,12
1,0,0,59.6699981689453,1,0,1,0,4,9.68000030517578,5,1.09353005886078,1,16
1,0,0,56.1599998474121,0,0,1,0,4,9.68000030517578,5,1.09353005886078,0,15
1,1,0,49.9300003051758,0,0,1,0,4,9.68000030517578,5,1.09353005886078,1,12
0,0,0,53.5,0,1,1,0,4,9.68000030517578,5,1.09353005886078,0,13
0,0,0,58.5999984741211,0,0,1,0,4,9.68000030517578,5,1.09353005886078,1,15
1,0,0,51.7099990844727,1,0,1,0,13.3999996185303,9.68000030517578,1.5,1.09353005886078,0,14
1,1,0,35.3499984741211,0,0,1,0,13.3999996185303,9.68000030517578,1.5,1.09353005886078,0,12
1,0,0,44.6399993896484,1,0,1,0,13.3999996185303,9.68000030517578,1.5,1.09353005886078,0,14
0,1,0,49.8699989318848,0,0,1,0,13.3999996185303,9.68000030517578,1.5,1.09353005886078,0,12
0,0,1,36.3400001525879,0,0,1,0,13.3999996185303,9.68000030517578,1.5,1.09353005886078,0,12
1,0,0,51.9199981689453,0,0,1,0,13.3999996185303,9.68000030517578,1.5,1.09353005886078,1,16
0,1,0,50.8499984741211,0,0,1,0,13.3999996185303,9.68000030517578,1.5,1.09353005886078,0,13
1,1,0,45.5099983215332,0,0,1,0,13.3999996185303,9.68000030517578,1.5,1.09353005886078,1,12
0,1,0,43,1,0,0,0,13.3999996185303,9.68000030517578,1.5,1.09353005886078,0,13
1,1,0,35.0699996948242,0,0,1,0,13.3999996185303,9.68000030517578,1.5,1.09353005886078,0,12
0,1,0,50.4300003051758,0,0,1,0,10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,0,12
0,1,0,59.7200012207031,0,0,0,0,10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,0,14
1,1,0,43.060001373291,0,0,1,0,10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,0,12
0,0,0,67.120002746582,1,1,1,0,10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,0,16
1,1,0,43.3300018310547,1,0,1,0,10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,0,12
0,0,0,65.4899978637695,0,0,0,0,10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,0,12
0,0,0,56.9500007629395,0,1,1,0,10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,1,16
0,1,0,51.6399993896484,0,0,1,0,10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,0,12
1,0,0,64.9599990844727,1,1,1,0,10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,0,16
1,1,0,53.4799995422363,0,0,0,0,9.19999980926514,7.17999982833862,2.70000004768372,1.16513001918793,0,16
0,1,0,51.3300018310547,0,0,1,0,9.19999980926514,7.17999982833862,2.70000004768372,1.16513001918793,0,12
0,1,0,41.0900001525879,0,0,1,0,9.19999980926514,7.17999982833862,2.70000004768372,1.16513001918793,0,12
1,1,0,36.7900009155273,0,0,1,0,9.19999980926514,7.17999982833862,2.70000004768372,1.16513001918793,1,12
1,1,0,36.2400016784668,0,0,0,0,9.19999980926514,7.17999982833862,2.70000004768372,1.16513001918793,0,12
0,1,0,37.689998626709,0,0,0,0,9.19999980926514,7.17999982833862,2.70000004768372,1.16513001918793,0,12
1,0,0,56.7999992370605,0,0,0,0,9.19999980926514,7.17999982833862,2.70000004768372,1.16513001918793,1,16
1,1,0,39.5200004577637,0,0,0,0,9.19999980926514,7.17999982833862,2.70000004768372,1.16513001918793,0,15
0,1,0,37.7000007629395,0,0,0,0,9.19999980926514,7.17999982833862,2.70000004768372,1.16513001918793,0,12
1,1,0,39.5099983215332,0,0,1,0,5,7.53999996185303,6.5,0.818710029125214,0,17
1,0,1,49.3600006103516,0,0,1,0,5,7.53999996185303,6.5,0.818710029125214,0,12
0,0,1,46.1599998474121,0,0,1,0,5,7.53999996185303,6.5,0.818710029125214,1,14
1,1,0,38.2400016784668,0,0,1,0,5,7.53999996185303,0.600000023841858,0.818710029125214,0,12
1,1,0,38.4300003051758,0,0,1,0,5,7.53999996185303,0.600000023841858,0.818710029125214,0,14
1,1,0,36.6199989318848,0,0,1,0,5,7.53999996185303,0.600000023841858,0.818710029125214,0,12
1,1,0,41.2900009155273,0,0,1,0,5,7.53999996185303,0.600000023841858,0.818710029125214,0,12
0,1,0,41.2099990844727,0,1,1,1,5.5,7.17999982833862,0.5,1.16513001918793,0,14
0,1,0,38.5299987792969,1,1,0,1,5.5,7.17999982833862,0.5,1.16513001918793,0,12
0,1,0,45.6699981689453,0,0,1,1,5.5,7.17999982833862,0.5,1.16513001918793,0,15
0,1,0,56.9799995422363,0,1,1,1,5.5,7.17999982833862,0.5,1.16513001918793,0,14
0,0,0,50.5299987792969,0,0,1,1,5.5,7.17999982833862,0.5,1.16513001918793,0,12
0,1,0,40.2700004577637,0,0,0,1,9.19999980926514,9.68000030517578,0.100000001490116,1.09353005886078,0,12
0,1,0,48.0499992370605,0,0,0,1,9.19999980926514,9.68000030517578,0.100000001490116,1.09353005886078,0,12
0,1,0,53.4199981689453,0,0,0,1,9.19999980926514,9.68000030517578,0.100000001490116,1.09353005886078,0,16
0,1,0,55.3499984741211,0,0,1,1,9.19999980926514,9.68000030517578,0.100000001490116,1.09353005886078,0,15
1,1,0,46.3899993896484,0,0,0,1,9.19999980926514,9.68000030517578,0.100000001490116,1.09353005886078,1,12
1,1,0,42.7400016784668,0,0,0,1,9.19999980926514,9.68000030517578,0.100000001490116,1.09353005886078,0,12
1,1,0,55.7999992370605,0,1,1,1,9.19999980926514,9.68000030517578,0.100000001490116,1.09353005886078,1,13
1,1,0,47.4199981689453,0,0,1,0,8.5,7.32999992370605,1,0.655889987945557,0,16
0,1,0,57.9599990844727,1,0,1,0,8.5,7.32999992370605,1,0.655889987945557,1,17
1,0,0,59.4199981689453,0,0,1,0,8.5,7.32999992370605,1,0.655889987945557,1,14
0,0,0,53.5400009155273,0,0,1,0,8.5,7.32999992370605,1,0.655889987945557,1,12
0,0,1,52.6399993896484,0,0,1,0,8.5,7.32999992370605,1,0.655889987945557,0,15
1,1,0,42.7299995422363,0,0,1,0,8.5,7.32999992370605,1,0.655889987945557,0,12
0,0,0,56.2000007629395,0,0,1,0,8.5,7.32999992370605,1,0.655889987945557,1,18
1,1,0,49.9700012207031,0,1,1,0,8.5,7.32999992370605,1,0.655889987945557,0,16
1,0,0,49.060001373291,0,0,1,0,5.59999990463257,7.53999996185303,3,0.818710029125214,0,12
0,0,0,59.2599983215332,0,1,1,0,5.59999990463257,7.53999996185303,3,0.818710029125214,0,12
1,0,0,41.4700012207031,0,0,1,0,5.59999990463257,7.53999996185303,3,0.818710029125214,0,16
0,0,0,58.0299987792969,0,1,1,0,5.59999990463257,7.53999996185303,3,0.818710029125214,1,13
1,1,0,52.5400009155273,0,0,1,0,5.59999990463257,7.53999996185303,3,0.818710029125214,0,14
0,0,0,66.3499984741211,0,0,1,0,5.59999990463257,7.53999996185303,3,0.818710029125214,0,15
0,0,0,48.5699996948242,0,0,1,0,5.59999990463257,7.53999996185303,3,0.818710029125214,0,13
1,1,0,51.6800003051758,0,0,1,1,4.59999990463257,7.17999982833862,0.699999988079071,1.16513001918793,0,15
1,1,0,52.9599990844727,0,0,1,1,4.59999990463257,7.17999982833862,0.699999988079071,1.16513001918793,0,15
0,1,0,40.060001373291,0,0,1,1,4.59999990463257,7.17999982833862,0.699999988079071,1.16513001918793,1,15
1,0,0,42.75,0,0,1,1,4.59999990463257,7.17999982833862,0.699999988079071,1.16513001918793,1,12
0,1,0,58.5,1,1,1,1,4.59999990463257,7.17999982833862,0.699999988079071,1.16513001918793,0,14
1,1,0,46.310001373291,1,0,0,1,4.59999990463257,7.17999982833862,0.699999988079071,1.16513001918793,1,12
1,1,0,44.0200004577637,0,0,1,1,4.59999990463257,7.17999982833862,0.699999988079071,1.16513001918793,0,13
0,1,0,46.8499984741211,0,0,1,1,4.59999990463257,7.17999982833862,0.699999988079071,1.16513001918793,0,14
1,1,0,45.0699996948242,0,0,1,1,4.59999990463257,7.17999982833862,0.699999988079071,1.16513001918793,0,14
1,1,0,58.7099990844727,0,0,1,0,7.19999980926514,10.1499996185303,1.70000004768372,0.434179991483688,0,14
0,0,0,66.4499969482422,1,0,0,0,7.19999980926514,10.1499996185303,1.70000004768372,0.434179991483688,0,13
1,0,0,47.1500015258789,0,0,1,0,7.19999980926514,10.1499996185303,1.70000004768372,0.434179991483688,0,12
0,0,0,52.7900009155273,1,0,1,0,4,7.53999996185303,2,0.818710029125214,0,14
1,1,0,31.6000003814697,0,0,0,0,4,7.53999996185303,2,0.818710029125214,0,12
0,1,0,41.9900016784668,0,0,1,0,4,7.53999996185303,2,0.818710029125214,0,12
1,0,0,39.9700012207031,0,0,0,0,4,7.53999996185303,2,0.818710029125214,0,15
0,0,0,39.9799995422363,0,0,1,0,4,7.53999996185303,2,0.818710029125214,0,13
0,0,0,46.0999984741211,0,1,1,0,4,7.53999996185303,2,0.818710029125214,1,12
0,0,0,66.5899963378906,0,1,1,0,4,7.53999996185303,2,0.818710029125214,0,15
1,1,0,38.3499984741211,0,0,1,1,6.69999980926514,7.34999990463257,1,0.751729965209961,1,16
0,1,0,32.3400001525879,0,0,0,1,6.69999980926514,7.34999990463257,1,0.751729965209961,0,12
0,1,0,38.6500015258789,0,0,1,1,6.69999980926514,7.34999990463257,1,0.751729965209961,0,12
0,1,0,50.3499984741211,0,0,0,1,6.69999980926514,7.34999990463257,1,0.751729965209961,0,12
1,1,0,37.3499984741211,0,0,1,1,6.69999980926514,7.34999990463257,1,0.751729965209961,0,12
1,1,0,36.1699981689453,0,1,1,1,6.69999980926514,7.34999990463257,1,0.751729965209961,0,15
0,1,0,43.7400016784668,0,0,1,1,6.69999980926514,7.34999990463257,1,0.751729965209961,1,12
0,0,0,44.5800018310547,0,0,1,1,6.69999980926514,7.34999990463257,1,0.751729965209961,0,12
1,1,0,37.9900016784668,1,1,1,1,6.69999980926514,7.34999990463257,1,0.751729965209961,0,13
1,0,0,51.7900009155273,0,0,1,1,6.69999980926514,7.34999990463257,1,0.751729965209961,0,14
0,1,0,46.3499984741211,0,0,1,1,6.69999980926514,7.34999990463257,1,0.751729965209961,0,14
1,1,0,40.7700004577637,0,0,1,0,5.90000009536743,7.34999990463257,3.79999995231628,0.751729965209961,0,12
0,0,0,38.9700012207031,0,0,1,0,5.90000009536743,7.34999990463257,3.79999995231628,0.751729965209961,0,12
1,0,0,50.8300018310547,0,0,1,0,5.90000009536743,7.34999990463257,3.79999995231628,0.751729965209961,1,12
1,1,0,39.6300010681152,0,0,0,0,5.90000009536743,7.34999990463257,3.79999995231628,0.751729965209961,0,12
1,0,0,48.2599983215332,0,0,1,0,5.90000009536743,7.34999990463257,3.79999995231628,0.751729965209961,0,12
0,0,1,34.6800003051758,0,0,1,0,5.90000009536743,7.34999990463257,3.79999995231628,0.751729965209961,0,12
1,0,0,40.7700004577637,0,0,1,0,5.90000009536743,7.34999990463257,3.79999995231628,0.751729965209961,1,17
0,1,0,50.4500007629395,0,0,1,0,5.90000009536743,7.34999990463257,3.79999995231628,0.751729965209961,0,15
1,1,0,38.75,0,0,1,0,5.90000009536743,7.34999990463257,3.79999995231628,0.751729965209961,0,12
1,1,0,31.6800003051758,0,0,1,1,9.19999980926514,9.68000030517578,1,1.09353005886078,0,12
1,1,0,39.0400009155273,0,0,0,1,9.19999980926514,9.68000030517578,1,1.09353005886078,0,13
